chart_1_buggy,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,1797
chart_2_buggy,org.jfree.data.general.DatasetUtilities,755
chart_2_buggy,org.jfree.data.general.DatasetUtilities,1242
chart_3_buggy,org.jfree.data.time.TimeSeries,1058
chart_4_buggy,org.jfree.chart.plot.XYPlot,4493
chart_5_buggy,org.jfree.data.xy.XYSeries,544
chart_6_buggy,org.jfree.chart.util.ShapeList,105
chart_7_buggy,org.jfree.data.time.TimePeriodValues,300
chart_8_buggy,org.jfree.data.time.Week,175
chart_9_buggy,org.jfree.data.time.TimeSeries,944
chart_10_buggy,org.jfree.chart.imagemap.DynamicDriveToolTipTagFragmentGenerator,83
chart_10_buggy,org.jfree.chart.imagemap.OverLIBToolTipTagFragmentGenerator,59
chart_10_buggy,org.jfree.chart.imagemap.StandardToolTipTagFragmentGenerator,58
chart_11_buggy,org.jfree.chart.util.ShapeUtilities,275
chart_11_buggy,org.jfree.chart.util.SerialUtilities,326
chart_12_buggy,org.jfree.chart.plot.MultiplePiePlot,145
chart_13_buggy,org.jfree.chart.block.BorderArrangement,493
chart_14_buggy,org.jfree.chart.plot.CategoryPlot,2166
chart_14_buggy,org.jfree.chart.plot.CategoryPlot,2449
chart_14_buggy,org.jfree.chart.plot.XYPlot,2293
chart_14_buggy,org.jfree.chart.plot.XYPlot,2530
chart_15_buggy,org.jfree.chart.plot.PiePlot,1378
chart_15_buggy,org.jfree.chart.plot.PiePlot,2051
chart_16_buggy,org.jfree.data.category.DefaultIntervalCategoryDataset,207
chart_16_buggy,org.jfree.data.category.DefaultIntervalCategoryDataset,338
chart_17_buggy,org.jfree.data.time.TimeSeries,857
chart_18_buggy,org.jfree.data.DefaultKeyedValues,318
chart_18_buggy,org.jfree.data.DefaultKeyedValues,335
chart_18_buggy,org.jfree.data.DefaultKeyedValues2D,455
chart_18_buggy,org.jfree.data.DefaultKeyedValues2D,458
chart_19_buggy,org.jfree.chart.plot.CategoryPlot,698
chart_19_buggy,org.jfree.chart.plot.CategoryPlot,976
chart_20_buggy,org.jfree.chart.plot.ValueMarker,95
chart_21_buggy,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset,152
chart_21_buggy,org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset,740
chart_22_buggy,org.jfree.data.KeyedObjects2D,231
chart_22_buggy,org.jfree.data.KeyedObjects2D,345
chart_22_buggy,org.jfree.data.KeyedObjects2D,375
chart_23_buggy,org.jfree.chart.renderer.category.MinMaxCategoryRenderer,0
chart_24_buggy,org.jfree.chart.renderer.GrayPaintScale,126
chart_25_buggy,org.jfree.chart.renderer.category.StatisticalBarRenderer,258
chart_25_buggy,org.jfree.chart.renderer.category.StatisticalBarRenderer,315
chart_25_buggy,org.jfree.chart.renderer.category.StatisticalBarRenderer,402
chart_25_buggy,org.jfree.chart.renderer.category.StatisticalBarRenderer,459
chart_26_buggy,org.jfree.chart.axis.Axis,1192 
